date,station,prcp,tobs
2017-06-02,USC00514830,0.15,78
2017-06-03,USC00514830,0.16,80
2017-06-04,USC00514830,0.05,79
2017-06-05,USC00514830,0.02,81
2017-06-06,USC00514830,0.0,80
2017-06-07,USC00514830,0.0,81
2017-06-08,USC00514830,0.01,79
2017-06-09,USC00514830,0.0,81
2017-06-10,USC00514830,0.53,78
2017-06-11,USC00514830,0.14,79
2017-06-12,USC00514830,0.35,79
2017-06-13,USC00514830,0.1,75
2017-06-14,USC00514830,0.21,79
2017-06-15,USC00514830,0.3,78
2017-06-16,USC00514830,0.02,80
2017-06-17,USC00514830,0.02,78
2017-06-18,USC00514830,0.18,77
2017-06-19,USC00514830,0.19,78
2017-06-20,USC00514830,0.17,79
2017-06-23,USC00514830,,76
2017-06-26,USC00514830,,80
2017-06-29,USC00514830,,76
2017-06-30,USC00514830,0.0,81
2017-07-03,USC00514830,,81
2017-07-05,USC00514830,,81
2017-07-07,USC00514830,,77
2017-07-08,USC00514830,0.06,81
2017-07-09,USC00514830,0.0,82
2017-07-10,USC00514830,0.0,80
2017-07-11,USC00514830,0.0,79
2017-07-12,USC00514830,0.02,81
2017-07-13,USC00514830,0.3,81
2017-07-14,USC00514830,0.0,80
2017-07-15,USC00514830,0.01,82
2017-07-16,USC00514830,0.12,79
2017-07-17,USC00514830,0.16,82
2017-07-18,USC00514830,0.0,82
2017-07-19,USC00514830,0.09,80
2017-07-20,USC00514830,0.0,79
2017-07-21,USC00514830,0.0,79
2017-07-22,USC00514830,0.12,80
2017-07-23,USC00514830,0.07,82
2017-07-24,USC00514830,1.19,79
2017-07-25,USC00514830,0.12,80
2017-07-26,USC00514830,0.02,79
2017-07-27,USC00514830,0.0,80
2017-07-28,USC00514830,0.14,81
2017-07-29,USC00514830,0.02,82
2017-07-31,USC00514830,,81
2017-08-01,USC00514830,0.12,74
2017-08-02,USC00514830,0.05,80
2017-08-03,USC00514830,0.01,81
2017-08-04,USC00514830,0.04,81
2017-08-06,USC00514830,0.0,82
2017-08-07,USC00514830,0.0,81
2017-08-08,USC00514830,0.1,78
2017-08-09,USC00514830,0.0,81
2017-08-10,USC00514830,0.0,81
2017-08-11,USC00514830,0.0,81
2017-08-13,USC00514830,,81
2017-08-14,USC00514830,0.01,81
2017-08-15,USC00514830,0.0,82
2017-08-16,USC00514830,0.0,82
2017-08-17,USC00514830,0.0,78
2017-08-18,USC00514830,0.0,77
2017-08-19,USC00514830,0.0,80
2017-08-20,USC00514830,0.01,80
2017-08-21,USC00514830,0.02,79
2017-08-23,USC00514830,0.0,82
2010-05-03,USC00517948,,75
2010-05-04,USC00517948,0.0,76
2010-05-05,USC00517948,0.02,75
2010-05-06,USC00517948,0.0,74
2010-05-07,USC00517948,0.08,75
2010-05-10,USC00517948,0.0,76
2010-05-11,USC00517948,0.0,73
2010-05-12,USC00517948,0.0,75
2010-05-13,USC00517948,,75
2010-05-14,USC00517948,0.0,77
2010-05-17,USC00517948,,77
2010-05-18,USC00517948,0.0,78
2010-05-19,USC00517948,0.0,77
2010-05-20,USC00517948,0.02,77
2010-05-21,USC00517948,0.03,76
2010-05-25,USC00517948,0.0,76
2010-05-26,USC00517948,0.0,77
2010-05-27,USC00517948,0.0,76
2010-05-28,USC00517948,0.0,77
2010-06-01,USC00517948,0.0,77
2010-06-02,USC00517948,0.0,76
2010-06-03,USC00517948,0.14,77
2010-06-04,USC00517948,0.0,75
2010-06-07,USC00517948,0.0,76
2010-06-08,USC00517948,0.0,79
2010-06-09,USC00517948,0.0,79
2010-06-10,USC00517948,0.0,77
2010-06-15,USC00517948,0.0,76
2010-06-16,USC00517948,0.0,77
2010-06-17,USC00517948,0.0,76
2010-06-18,USC00517948,0.05,73
2010-06-21,USC00517948,0.0,76
2010-06-22,USC00517948,0.02,77
2010-06-23,USC00517948,0.0,77
2010-06-24,USC00517948,0.02,78
2010-06-25,USC00517948,0.1,77
2010-06-28,USC00517948,0.0,76
2010-06-29,USC00517948,0.0,78
2010-06-30,USC00517948,0.0,78
2010-07-01,USC00517948,0.0,73
2010-07-02,USC00517948,0.02,74
2010-07-06,USC00517948,,75
2010-07-07,USC00517948,0.03,76
2010-07-08,USC00517948,0.05,75
2010-07-09,USC00517948,0.08,73
2010-07-14,USC00517948,0.0,74
2010-07-15,USC00517948,0.0,74
2010-07-16,USC00517948,0.0,78
2010-07-19,USC00517948,0.0,72
2010-07-20,USC00517948,0.07,74
2010-07-21,USC00517948,0.0,78
2010-07-22,USC00517948,0.0,77
2010-07-23,USC00517948,0.0,76
2010-08-02,USC00517948,0.0,74
2010-08-03,USC00517948,0.23,73
2010-08-04,USC00517948,0.04,73
2010-08-05,USC00517948,0.09,73
2010-08-06,USC00517948,0.02,75
2010-08-09,USC00517948,0.0,77
2010-08-10,USC00517948,0.0,79
2010-08-11,USC00517948,0.0,74
2010-08-12,USC00517948,0.05,75
2010-08-13,USC00517948,0.0,76
2010-08-16,USC00517948,0.0,75
2010-08-17,USC00517948,0.0,75
2010-08-18,USC00517948,0.0,75
2010-08-19,USC00517948,0.0,79
2010-08-23,USC00517948,0.0,77
2010-08-24,USC00517948,0.0,74
2010-08-25,USC00517948,0.04,74
2010-08-26,USC00517948,0.04,75
2010-08-27,USC00517948,0.06,76
2010-08-30,USC00517948,0.0,74
2010-08-31,USC00517948,0.0,75
2010-09-01,USC00517948,0.0,73
2010-09-02,USC00517948,0.05,74
2010-09-03,USC00517948,0.08,75
2010-09-07,USC00517948,0.0,77
2010-09-08,USC00517948,0.0,75
2010-09-09,USC00517948,0.0,78
2010-09-10,USC00517948,0.0,76
2010-09-13,USC00517948,0.0,77
2010-09-14,USC00517948,0.0,78
2010-09-15,USC00517948,0.0,78
2010-09-16,USC00517948,0.02,78
2010-09-17,USC00517948,0.0,78
2010-09-20,USC00517948,0.01,78
2010-09-21,USC00517948,0.26,77
2010-09-22,USC00517948,0.04,74
2010-09-23,USC00517948,0.01,74
2010-09-24,USC00517948,0.0,75
2010-09-27,USC00517948,0.0,76
2010-09-28,USC00517948,0.0,74
2010-10-04,USC00517948,0.01,71
2010-10-05,USC00517948,0.0,80
2010-10-06,USC00517948,0.0,79
2010-10-07,USC00517948,0.0,80
2010-10-08,USC00517948,0.0,80
2010-10-12,USC00517948,0.04,80
2010-10-13,USC00517948,0.0,77
2010-10-14,USC00517948,0.0,76
2010-10-15,USC00517948,0.0,76
2010-10-18,USC00517948,0.0,74
2010-10-19,USC00517948,0.0,74
2010-10-20,USC00517948,0.0,74
2010-10-21,USC00517948,0.0,74
2010-10-22,USC00517948,0.0,72
2010-10-25,USC00517948,0.0,77
2010-10-26,USC00517948,0.03,76
2010-10-27,USC00517948,0.0,77
2010-10-28,USC00517948,0.0,78
2010-10-29,USC00517948,0.0,75
2010-11-01,USC00517948,,72
2010-11-03,USC00517948,,72
2010-11-04,USC00517948,0.0,73
2010-11-05,USC00517948,0.0,73
2010-11-08,USC00517948,0.0,73
2010-11-09,USC00517948,0.01,72
2010-11-10,USC00517948,0.04,72
2010-11-12,USC00517948,0.0,76
2010-11-15,USC00517948,,74
2010-11-16,USC00517948,0.02,74
2010-11-17,USC00517948,0.0,70
2010-11-18,USC00517948,0.0,72
2010-11-19,USC00517948,0.35,70
2010-11-22,USC00517948,0.0,68
2010-11-23,USC00517948,0.0,71
2010-11-24,USC00517948,0.01,73
2010-11-29,USC00517948,0.0,71
2010-11-30,USC00517948,0.23,73
2010-12-01,USC00517948,0.7,72
2010-12-02,USC00517948,0.26,75
2010-12-06,USC00517948,0.0,66
2010-12-07,USC00517948,0.0,66
2010-12-08,USC00517948,0.0,67
2010-12-09,USC00517948,0.02,76
2010-12-10,USC00517948,1.75,68
2010-12-13,USC00517948,0.0,69
2010-12-14,USC00517948,0.0,71
2010-12-15,USC00517948,0.0,70
2010-12-16,USC00517948,0.0,68
2010-12-17,USC00517948,0.0,66
2011-01-04,USC00517948,0.0,70
2011-01-05,USC00517948,0.0,70
2011-01-06,USC00517948,0.0,72
2011-01-07,USC00517948,0.02,65
2011-01-10,USC00517948,0.0,67
2011-01-11,USC00517948,0.1,58
2011-01-18,USC00517948,0.27,65
2011-01-19,USC00517948,0.0,66
2011-01-20,USC00517948,0.03,61
2011-01-21,USC00517948,0.02,73
2011-01-24,USC00517948,0.0,68
2011-01-25,USC00517948,0.0,64
2011-01-26,USC00517948,0.0,64
2011-01-27,USC00517948,0.0,65
2011-01-28,USC00517948,0.0,73
2011-01-31,USC00517948,0.0,64
2011-02-01,USC00517948,,65
2011-02-02,USC00517948,,65
2011-02-03,USC00517948,,68
2011-02-04,USC00517948,,64
2011-02-07,USC00517948,,69
2011-02-08,USC00517948,1.6,69
2011-02-09,USC00517948,0.0,67
2011-02-10,USC00517948,0.02,67
2011-02-11,USC00517948,0.57,69
2011-02-14,USC00517948,,71
2011-02-15,USC00517948,0.0,68
2011-02-16,USC00517948,0.0,75
2011-02-17,USC00517948,0.0,73
2011-02-18,USC00517948,0.0,75
2011-02-22,USC00517948,,69
2011-02-23,USC00517948,,69
2011-02-24,USC00517948,,66
2011-02-25,USC00517948,,67
2011-02-28,USC00517948,,69
2011-03-01,USC00517948,,70
2011-03-02,USC00517948,,69
2011-03-07,USC00517948,,72
2011-03-08,USC00517948,,72
2011-03-09,USC00517948,,72
2011-03-10,USC00517948,,74
2011-03-14,USC00517948,,77
2011-03-15,USC00517948,,76
2011-03-16,USC00517948,,74
2011-03-30,USC00517948,0.0,73
2011-03-31,USC00517948,0.0,74
2011-04-01,USC00517948,0.0,76
2011-04-04,USC00517948,0.0,74
2011-04-05,USC00517948,0.0,71
2011-04-06,USC00517948,0.0,71
2011-04-07,USC00517948,1.09,69
2011-04-11,USC00517948,,76
2011-04-12,USC00517948,0.0,74
2011-04-13,USC00517948,0.0,75
2011-04-14,USC00517948,0.01,74
2011-04-15,USC00517948,0.0,75
2011-04-18,USC00517948,0.0,74
2011-04-19,USC00517948,0.0,72
2011-04-20,USC00517948,0.0,73
2011-04-21,USC00517948,0.0,66
2011-04-25,USC00517948,0.0,73
2011-04-26,USC00517948,0.0,76
2011-04-27,USC00517948,0.05,76
2011-04-28,USC00517948,0.0,75
2011-05-02,USC00517948,,72
2011-05-03,USC00517948,,71
2011-05-04,USC00517948,0.08,72
2011-05-05,USC00517948,0.06,73
2011-05-06,USC00517948,1.8,74
2011-05-09,USC00517948,,71
2011-05-10,USC00517948,,72
2011-05-11,USC00517948,,72
2011-05-12,USC00517948,,74
2011-05-16,USC00517948,,77
2011-05-17,USC00517948,,78
2011-05-18,USC00517948,,77
2011-05-19,USC00517948,,74
2011-05-20,USC00517948,,76
2011-05-23,USC00517948,0.0,77
2011-05-24,USC00517948,0.0,76
2011-05-25,USC00517948,0.01,76
2011-05-26,USC00517948,0.0,77
2011-05-27,USC00517948,0.01,78
2011-05-31,USC00517948,0.0,75
2011-06-01,USC00517948,,75
2011-06-02,USC00517948,0.0,77
2011-06-03,USC00517948,1.71,65
2011-06-06,USC00517948,0.0,76
2011-06-07,USC00517948,0.0,74
2011-06-08,USC00517948,0.05,76
2011-06-09,USC00517948,0.0,76
2011-06-13,USC00517948,0.0,77
2011-06-14,USC00517948,0.0,77
2011-06-15,USC00517948,,76
2011-06-16,USC00517948,,77
2011-06-17,USC00517948,,76
2011-06-20,USC00517948,,77
2011-06-21,USC00517948,0.25,74
2011-06-22,USC00517948,0.08,76
2011-06-23,USC00517948,0.22,73
2011-06-24,USC00517948,0.1,75
2011-06-27,USC00517948,,76
2011-06-28,USC00517948,,75
2011-06-29,USC00517948,,76
2011-06-30,USC00517948,0.0,75
2011-07-01,USC00517948,0.0,75
2011-07-06,USC00517948,,71
2011-07-07,USC00517948,,75
2011-07-08,USC00517948,,77
2011-07-11,USC00517948,,75
2011-07-12,USC00517948,,75
2011-07-13,USC00517948,,75
2011-07-14,USC00517948,,61
2011-07-15,USC00517948,,78
2011-07-18,USC00517948,,77
2011-07-19,USC00517948,,77
2011-07-24,USC00517948,,77
2011-07-26,USC00517948,0.0,77
2011-07-27,USC00517948,0.02,77
2011-07-28,USC00517948,0.0,75
2011-08-01,USC00517948,,74
2011-08-02,USC00517948,,74
2011-08-03,USC00517948,0.0,76
2011-08-04,USC00517948,,77
2011-08-05,USC00517948,,77
2011-08-08,USC00517948,0.0,78
2011-08-09,USC00517948,0.0,78
2011-08-10,USC00517948,0.0,77
2011-08-11,USC00517948,0.0,77
2011-08-12,USC00517948,0.0,77
2011-08-15,USC00517948,0.0,78
2011-08-16,USC00517948,0.05,76
2011-08-17,USC00517948,0.02,78
2011-08-18,USC00517948,,78
2011-08-22,USC00517948,,78
2011-08-23,USC00517948,0.0,78
2011-08-24,USC00517948,0.0,77
2011-08-29,USC00517948,,73
2011-08-31,USC00517948,,78
2011-09-01,USC00517948,,78
2011-09-02,USC00517948,,78
2011-09-06,USC00517948,0.0,73
2011-09-07,USC00517948,0.0,75
2011-09-08,USC00517948,0.0,74
2011-09-09,USC00517948,0.0,77
2011-09-12,USC00517948,,77
2011-09-13,USC00517948,0.0,77
2011-09-14,USC00517948,0.0,77
2011-09-15,USC00517948,0.0,75
2011-09-16,USC00517948,0.08,79
2011-09-19,USC00517948,,79
2011-09-20,USC00517948,0.01,78
2011-09-26,USC00517948,0.0,75
2011-09-27,USC00517948,0.0,76
2011-09-28,USC00517948,0.0,76
2011-09-29,USC00517948,0.0,77
2011-09-30,USC00517948,0.0,76
2011-10-03,USC00517948,0.0,77
2011-10-04,USC00517948,0.05,75
2011-10-05,USC00517948,0.06,79
2011-10-06,USC00517948,0.0,74
2011-10-07,USC00517948,0.0,77
2011-10-10,USC00517948,0.0,77
2011-10-11,USC00517948,0.0,76
2011-10-12,USC00517948,0.0,73
2011-10-13,USC00517948,0.0,77
2011-10-14,USC00517948,0.08,73
2011-10-17,USC00517948,0.0,79
2011-10-18,USC00517948,0.0,76
2011-10-19,USC00517948,0.12,73
2011-10-20,USC00517948,0.0,76
2011-10-21,USC00517948,,73
2011-10-24,USC00517948,,78
2011-10-25,USC00517948,,74
2011-10-26,USC00517948,,72
2011-10-27,USC00517948,,74
2011-10-28,USC00517948,,74
2011-11-03,USC00517948,,75
2011-11-04,USC00517948,,74
2011-11-07,USC00517948,,74
2011-11-08,USC00517948,0.08,76
2011-11-09,USC00517948,0.17,74
2011-11-10,USC00517948,0.1,76
2011-11-14,USC00517948,,76
2011-11-15,USC00517948,,71
2011-11-16,USC00517948,,71
2011-11-17,USC00517948,0.0,74
2011-11-18,USC00517948,0.0,73
2011-11-21,USC00517948,0.0,74
2011-11-22,USC00517948,,73
2011-11-23,USC00517948,,75
2011-11-28,USC00517948,,70
2011-11-29,USC00517948,0.0,72
2011-11-30,USC00517948,0.12,72
2011-12-01,USC00517948,0.0,69
2011-12-02,USC00517948,0.0,69
2011-12-05,USC00517948,0.0,71
2011-12-06,USC00517948,0.0,72
2011-12-07,USC00517948,0.07,69
2011-12-08,USC00517948,0.05,72
2011-12-09,USC00517948,0.16,70
2011-12-12,USC00517948,,76
2011-12-13,USC00517948,2.8,69
2011-12-14,USC00517948,0.86,71
2011-12-15,USC00517948,0.02,72
2011-12-16,USC00517948,,71
2012-01-04,USC00517948,0.0,76
2012-01-05,USC00517948,0.0,74
2012-01-06,USC00517948,0.0,65
2012-01-09,USC00517948,0.0,64
2012-01-10,USC00517948,0.0,66
2012-01-11,USC00517948,,67
2012-01-12,USC00517948,,66
2012-01-13,USC00517948,,62
2012-01-17,USC00517948,0.0,69
2012-01-18,USC00517948,0.0,73
2012-01-19,USC00517948,0.0,73
2012-01-20,USC00517948,0.0,73
2012-01-23,USC00517948,0.0,69
2012-01-24,USC00517948,0.0,72
2012-01-25,USC00517948,0.0,68
2012-01-26,USC00517948,0.0,74
2012-01-27,USC00517948,0.33,66
2012-01-31,USC00517948,0.0,71
2012-02-01,USC00517948,0.0,63
2012-02-02,USC00517948,0.0,74
2012-02-03,USC00517948,0.0,65
2012-02-06,USC00517948,,67
2012-02-07,USC00517948,0.48,69
2012-02-08,USC00517948,0.32,66
2012-02-09,USC00517948,0.0,68
2012-02-10,USC00517948,0.0,70
2012-02-13,USC00517948,,71
2012-02-14,USC00517948,0.0,72
2012-02-15,USC00517948,0.0,68
2012-02-16,USC00517948,,72
2012-02-17,USC00517948,,73
2012-02-21,USC00517948,,73
2012-02-22,USC00517948,0.0,73
2012-02-23,USC00517948,0.0,74
2012-02-24,USC00517948,0.0,75
2012-02-27,USC00517948,,73
2012-02-28,USC00517948,0.0,73
2012-02-29,USC00517948,,73
2012-03-01,USC00517948,,70
2012-03-02,USC00517948,,74
2012-03-19,USC00517948,,73
2012-03-20,USC00517948,0.0,72
2012-03-21,USC00517948,,72
2012-03-22,USC00517948,,73
2012-03-23,USC00517948,0.02,71
2012-03-27,USC00517948,,67
2012-03-28,USC00517948,,69
2012-03-29,USC00517948,,69
2012-03-30,USC00517948,,73
2012-04-02,USC00517948,,72
2012-04-03,USC00517948,0.0,72
2012-04-04,USC00517948,0.0,71
2012-04-05,USC00517948,0.0,73
2012-04-09,USC00517948,,70
2012-04-10,USC00517948,0.14,68
2012-04-11,USC00517948,0.07,71
2012-04-12,USC00517948,0.0,73
2012-04-13,USC00517948,0.0,72
2012-04-16,USC00517948,,77
2012-04-17,USC00517948,0.0,74
2012-04-18,USC00517948,,75
2012-04-19,USC00517948,,74
2012-04-20,USC00517948,,73
2012-04-23,USC00517948,0.26,70
2012-04-24,USC00517948,,73
2012-04-25,USC00517948,,74
2012-04-26,USC00517948,,72
2012-04-27,USC00517948,,71
2012-05-02,USC00517948,,73
2012-05-04,USC00517948,0.07,73
2012-05-07,USC00517948,,70
2012-05-08,USC00517948,0.0,75
2012-05-09,USC00517948,,75
2012-05-10,USC00517948,,72
2012-05-11,USC00517948,0.0,74
2012-05-14,USC00517948,0.0,69
2012-05-15,USC00517948,0.0,72
2012-05-16,USC00517948,0.0,73
2012-05-17,USC00517948,,75
2012-05-21,USC00517948,,75
2012-05-22,USC00517948,0.0,75
2012-05-23,USC00517948,0.0,76
2012-05-24,USC00517948,0.02,76
2012-05-25,USC00517948,0.0,77
2012-05-29,USC00517948,,75
2012-05-30,USC00517948,0.0,75
2012-05-31,USC00517948,0.02,73
2012-06-01,USC00517948,0.04,74
2012-06-04,USC00517948,,74
2012-06-05,USC00517948,0.0,74
2012-06-06,USC00517948,,74
2012-06-07,USC00517948,,76
2012-06-08,USC00517948,0.0,76
2012-06-12,USC00517948,,77
2012-06-13,USC00517948,0.0,77
2012-06-14,USC00517948,0.25,78
2012-06-15,USC00517948,,73
2012-06-18,USC00517948,,75
2012-06-19,USC00517948,0.02,72
2012-06-20,USC00517948,0.05,76
2012-06-21,USC00517948,0.0,76
2012-06-22,USC00517948,0.0,73
2012-06-25,USC00517948,,74
2012-06-26,USC00517948,,72
2012-06-27,USC00517948,,76
2012-06-28,USC00517948,0.0,76
2012-06-29,USC00517948,0.0,76
2012-07-02,USC00517948,,76
2012-07-03,USC00517948,,72
2012-07-11,USC00517948,0.0,76
2012-07-12,USC00517948,0.0,74
2012-07-13,USC00517948,0.0,77
2012-07-16,USC00517948,,78
2012-07-17,USC00517948,0.0,77
2012-07-18,USC00517948,,72
2012-07-19,USC00517948,,78
2012-07-20,USC00517948,0.0,75
2012-07-23,USC00517948,0.0,78
2012-07-24,USC00517948,0.0,77
2012-07-30,USC00517948,,76
2012-07-31,USC00517948,,78
2012-11-01,USC00517948,0.0,76
2012-11-02,USC00517948,,70
2012-11-07,USC00517948,0.01,78
2012-11-08,USC00517948,,75
2012-11-09,USC00517948,,75
2012-11-13,USC00517948,,75
2012-11-14,USC00517948,,75
2012-11-15,USC00517948,,74
2012-11-19,USC00517948,0.03,72
2012-11-20,USC00517948,,76
2012-11-21,USC00517948,,72
2012-11-26,USC00517948,,72
2012-11-27,USC00517948,,73
2012-11-28,USC00517948,,74
2012-11-29,USC00517948,,67
2012-11-30,USC00517948,,68
2012-12-03,USC00517948,0.0,78
2012-12-04,USC00517948,0.0,73
2012-12-05,USC00517948,0.02,74
2012-12-06,USC00517948,,68
2012-12-07,USC00517948,,71
2012-12-10,USC00517948,0.0,76
2012-12-11,USC00517948,0.0,75
2012-12-12,USC00517948,0.0,74
2012-12-13,USC00517948,0.04,73
2012-12-14,USC00517948,0.07,73
2012-12-27,USC00517948,,74
2012-12-28,USC00517948,,69
2013-02-01,USC00517948,0.0,69
2013-02-04,USC00517948,0.0,71
2013-02-05,USC00517948,,71
2013-02-06,USC00517948,,67
2013-02-07,USC00517948,,71
2013-02-08,USC00517948,,73
2013-02-11,USC00517948,,68
2013-02-12,USC00517948,,69
2013-02-13,USC00517948,,68
2013-02-14,USC00517948,,71
2013-02-15,USC00517948,,72
2013-02-19,USC00517948,,72
2013-02-20,USC00517948,,69
2013-02-21,USC00517948,,70
2013-02-22,USC00517948,1.5,70
2013-02-25,USC00517948,0.0,71
2013-02-26,USC00517948,,71
2013-02-27,USC00517948,,71
2013-02-28,USC00517948,0.0,75
2013-03-01,USC00517948,0.0,72
2013-03-02,USC00517948,,72
2013-03-05,USC00517948,0.0,70
2013-03-06,USC00517948,0.0,68
2013-03-07,USC00517948,0.0,68
2013-03-08,USC00517948,,66
2013-03-11,USC00517948,1.48,71
2013-03-12,USC00517948,0.02,68
2013-03-13,USC00517948,0.0,66
2013-03-14,USC00517948,0.03,68
2013-03-15,USC00517948,0.0,70
2013-03-27,USC00517948,,69
2013-03-28,USC00517948,,69
2013-04-01,USC00517948,0.0,66
2013-04-02,USC00517948,0.0,68
2013-04-03,USC00517948,0.0,67
2013-04-04,USC00517948,0.02,71
2013-04-05,USC00517948,0.0,70
2013-04-08,USC00517948,,76
2013-04-09,USC00517948,0.02,74
2013-04-10,USC00517948,0.02,73
2013-04-11,USC00517948,0.0,74
2013-04-12,USC00517948,0.0,76
2013-04-15,USC00517948,,72
2013-04-16,USC00517948,,73
2013-04-17,USC00517948,,74
2013-04-18,USC00517948,0.0,76
2013-04-19,USC00517948,0.0,75
2013-04-22,USC00517948,,76
2013-04-23,USC00517948,,78
2013-04-24,USC00517948,,70
2013-04-25,USC00517948,0.06,76
2013-04-26,USC00517948,0.0,77
2013-04-28,USC00517948,,77
2013-04-29,USC00517948,,77
2013-05-01,USC00517948,0.12,75
2013-05-02,USC00517948,0.02,75
2013-05-03,USC00517948,,76
2013-05-06,USC00517948,0.02,74
2013-05-09,USC00517948,0.0,76
2013-05-10,USC00517948,0.0,77
2013-05-13,USC00517948,,75
2013-05-14,USC00517948,,79
2013-05-15,USC00517948,,77
2013-05-16,USC00517948,0.17,79
2013-05-17,USC00517948,0.0,76
2013-05-20,USC00517948,,75
2013-05-21,USC00517948,0.02,74
2013-05-22,USC00517948,0.02,77
2013-05-23,USC00517948,0.0,80
2013-05-24,USC00517948,0.0,73
2013-06-03,USC00517948,,78
2013-06-04,USC00517948,,78
2013-06-05,USC00517948,0.02,78
2013-06-06,USC00517948,0.0,78
2013-06-07,USC00517948,0.0,75
2013-06-10,USC00517948,0.0,77
2013-06-12,USC00517948,,73
2013-06-13,USC00517948,,78
2013-06-14,USC00517948,,75
2013-06-17,USC00517948,,73
2013-06-18,USC00517948,0.08,77
2013-06-19,USC00517948,0.0,80
2013-06-20,USC00517948,0.04,70
2013-06-21,USC00517948,0.08,78
2013-06-25,USC00517948,,72
2013-06-26,USC00517948,,78
2013-06-27,USC00517948,0.01,72
2013-06-28,USC00517948,,78
2013-07-01,USC00517948,0.03,76
2013-07-02,USC00517948,0.04,75
2013-07-03,USC00517948,0.08,77
2013-07-05,USC00517948,,76
2013-07-08,USC00517948,,78
2013-07-09,USC00517948,,82
2013-07-10,USC00517948,,77
2013-07-11,USC00517948,,76
2013-07-12,USC00517948,0.04,72
2013-07-16,USC00517948,0.0,78
2013-07-17,USC00517948,0.02,79
2013-07-18,USC00517948,,79
2013-07-23,USC00517948,0.26,80
2013-07-24,USC00517948,0.02,79
2013-07-25,USC00517948,0.01,80
2013-07-30,USC00517948,,80
2013-07-31,USC00517948,,76
2013-08-01,USC00517948,0.5,78
2013-08-02,USC00517948,0.02,76
2013-08-05,USC00517948,,76
2013-08-06,USC00517948,,79
2013-08-07,USC00517948,,79
2013-08-08,USC00517948,0.0,81
2013-08-09,USC00517948,0.0,76
2013-08-12,USC00517948,,78
2013-08-13,USC00517948,0.0,75
2013-08-14,USC00517948,0.04,79
2013-08-15,USC00517948,0.0,79
2013-08-19,USC00517948,,77
2013-08-20,USC00517948,,78
2013-08-21,USC00517948,,78
2013-08-22,USC00517948,,80
2013-08-26,USC00517948,,80
2013-08-27,USC00517948,0.0,80
2013-08-28,USC00517948,0.0,77
2013-08-29,USC00517948,0.05,75
2013-09-03,USC00517948,,78
2013-09-04,USC00517948,0.0,76
2013-09-05,USC00517948,0.0,77
2013-09-06,USC00517948,0.0,79
2013-09-09,USC00517948,,78
2013-09-10,USC00517948,0.0,76
2013-09-11,USC00517948,0.0,80
2013-09-12,USC00517948,0.0,79
2013-09-13,USC00517948,0.3,79
2013-09-16,USC00517948,,81
2013-09-17,USC00517948,,77
2013-09-18,USC00517948,,80
2013-09-19,USC00517948,,78
2013-09-20,USC00517948,0.0,80
2013-09-26,USC00517948,0.2,76
2013-09-27,USC00517948,0.03,78
2013-09-30,USC00517948,,76
2013-10-01,USC00517948,,79
2013-10-02,USC00517948,,79
2013-10-03,USC00517948,0.0,79
2013-10-04,USC00517948,,78
2013-10-07,USC00517948,,76
2013-10-08,USC00517948,0.0,76
2013-10-11,USC00517948,0.0,80
2013-10-14,USC00517948,,74
2013-10-15,USC00517948,,75
2013-10-16,USC00517948,0.05,73
2013-10-17,USC00517948,0.0,75
2013-10-18,USC00517948,0.0,73
2013-10-22,USC00517948,0.0,74
2013-10-23,USC00517948,0.0,75
2013-10-24,USC00517948,0.0,72
2013-10-25,USC00517948,,75
2013-10-28,USC00517948,,77
2013-10-29,USC00517948,0.0,79
2013-10-30,USC00517948,0.0,76
2013-10-31,USC00517948,0.0,79
2013-11-01,USC00517948,0.0,75
2013-11-04,USC00517948,,76
2013-11-05,USC00517948,0.0,76
2013-11-06,USC00517948,0.0,76
2013-11-07,USC00517948,0.0,75
2013-11-08,USC00517948,,75
2013-11-14,USC00517948,0.0,74
2013-11-15,USC00517948,0.2,73
2013-11-18,USC00517948,,72
2013-11-19,USC00517948,,71
2013-11-20,USC00517948,,70
2013-11-21,USC00517948,0.0,73
2013-11-22,USC00517948,0.0,71
2013-11-25,USC00517948,,76
2013-11-26,USC00517948,0.0,76
2013-11-27,USC00517948,0.0,74
2013-12-02,USC00517948,,74
2013-12-03,USC00517948,,72
2013-12-04,USC00517948,,70
2013-12-05,USC00517948,0.0,67
2013-12-06,USC00517948,0.02,69
2013-12-09,USC00517948,,73
2013-12-10,USC00517948,0.0,75
2013-12-11,USC00517948,0.0,74
2013-12-12,USC00517948,0.0,72
2013-12-13,USC00517948,0.0,71
2013-12-16,USC00517948,,67
2013-12-17,USC00517948,0.02,74
2013-12-18,USC00517948,,70
2013-12-19,USC00517948,,70
2013-12-20,USC00517948,,70
2013-12-23,USC00517948,,71
2013-12-24,USC00517948,,70
2013-12-26,USC00517948,,71
2013-12-27,USC00517948,0.0,71
2013-12-28,USC00517948,,68
2014-01-02,USC00517948,,69
2014-01-03,USC00517948,0.63,67
2014-01-06,USC00517948,,63
2014-01-07,USC00517948,0.0,68
2014-01-08,USC00517948,0.0,66
2014-01-09,USC00517948,,63
2014-01-21,USC00517948,,73
2014-01-22,USC00517948,0.25,73
2014-01-23,USC00517948,0.0,61
2014-01-24,USC00517948,,60
2014-01-27,USC00517948,,67
2014-01-28,USC00517948,0.14,70
2014-01-29,USC00517948,0.47,70
2014-01-30,USC00517948,0.05,66
